Cambridge Airport,케임브리지 공항,CBG,EGSC,유럽,Europe/London,United Kingdom,영국,Cambridge,52.205002,0.175
Norwich International Airport,노리치 국제공항,NWI,EGSH,유럽,Europe/London,United Kingdom,영국,Norwich,52.67580032,1.282780051
Stansted Airport,스텐스테드 공항,STN,EGSS,유럽,Europe/London,United Kingdom,영국,London,51.88499832,0.2349999994
Exeter International Airport,엑서터 국제공항,EXT,EGTE,유럽,Europe/London,United Kingdom,영국,Exeter,50.7344017,-3.413889885
Oxford Airport,옥스퍼드 공항,OXF,EGTK,유럽,Europe/London,United Kingdom,영국,Oxford,51.8368988,-1.320000052
Schiphol Airport,스키폴 공항,AMS,EHAM,유럽,Europe/Amsterdam,Netherlands,네덜란드,Amsterdam,52.308601,4.76389
Maastricht Aachen Airport,마스트리히트 아흐츤 공항,MST,EHBK,유럽,Europe/Amsterdam,Netherlands,네덜란드,Maastricht,50.911701,5.77014
Eindhoven Airport,에인트호벤 공항,EIN,EHEH,유럽,Europe/Amsterdam,Netherlands,네덜란드,Eindhoven,51.45009995,5.374529839
Eelde Airport,엘데 공항,GRQ,EHGG,유럽,Europe/Amsterdam,Netherlands,네덜란드,Groningen,53.11970139,6.579440117
Rotterdam Airport,로테르담 공항,RTM,EHRD,유럽,Europe/Amsterdam,Netherlands,네덜란드,Rotterdam,51.956902,4.43722
Cork International Airport,코크 국제공항,ORK,EICK,유럽,Europe/Dublin,Ireland,아일랜드,Cork,51.84130096,-8.491109848
Dublin International Airport,더블린 국제공항,DUB,EIDW,유럽,Europe/Dublin,Ireland,아일랜드,Dublin,53.421299,-6.27007
Ireland West Airport Knock,아일랜드 웨스트 녹크 공항,NOC,EIKN,유럽,Europe/Dublin,Ireland,아일랜드,Knock,53.91030121,-8.818490028
Shannon International Airport,섀넌 국제공항,SNN,EINN,유럽,Europe/Dublin,Ireland,아일랜드,Shannon,52.702,-8.92482
Waterford Airport,워터퍼드 공항,WAT,EIWF,유럽,Europe/Dublin,Ireland,아일랜드,Waterford,52.18719864,-7.086959839
Tirstrup Airport,터스럽 공항,AAR,EKAH,유럽,Europe/Copenhagen,Denmark,덴마크,Aarhus,56.29999924,10.61900043
Billund Airport,빌룬드 공항,BLL,EKBI,유럽,Europe/Copenhagen,Denmark,덴마크,Billund,55.74029922,9.151780128
Copenhagen Airport,코펜하겐 지역공항,CPH,EKCH,유럽,Europe/Copenhagen,Denmark,덴마크,Copenhagen,55.61790085,12.65600014
Esbjerg Airport,에스비에르 공항,EBJ,EKEB,유럽,Europe/Copenhagen,Denmark,덴마크,Esbjerg,55.525902,8.5534
Karup Airport,카루프 공항,KRP,EKKA,유럽,Europe/Copenhagen,Denmark,덴마크,Karup,56.29750061,9.124629974
Roskilde Airport,로스카일데 공항,RKE,EKRK,유럽,Europe/Copenhagen,Denmark,덴마크,Copenhagen,55.58560181,12.13140011
Bornholm Airport,본홀름 공항,RNN,EKRN,유럽,Europe/Copenhagen,Denmark,덴마크,Bornholm,55.06330109,14.75959969
Sonderborg Airport,손더보리 공항,SGD,EKSB,유럽,Europe/Copenhagen,Denmark,덴마크,Sonderborg,54.96440125,9.791729927
Thisted Airport,티스테드 공항,TED,EKTS,유럽,Europe/Copenhagen,Denmark,덴마크,Thisted,57.06880188,8.705220222
Vagar Airport,바가 공항,FAE,EKVG,유럽,Atlantic/Faeroe,Faroe Islands,페로 제도,Sorvagur,62.06359863,-7.277219772
Aalborg Airport,올보르 공항,AAL,EKYT,유럽,Europe/Copenhagen,Denmark,덴마크,Aalborg,57.09275891,9.849243164
Luxembourg International Airport,뤽상부르 국제공항,LUX,ELLX,유럽,Europe/Luxembourg,Luxembourg,룩셈부르크,Luxembourg,49.6233333,6.2044444
Vigra Airport,바이그라 공항,AES,ENAL,유럽,Europe/Oslo,Norway,노르웨이,Aalesund,62.5625,6.119699955
Andoya Airport,안도야 공항,ANX,ENAN,유럽,Europe/Oslo,Norway,노르웨이,Andoya,69.29250336,16.14419937
Alta Airport,알타 공항,ALF,ENAT,유럽,Europe/Oslo,Norway,노르웨이,Alta,69.97609711,23.37170029
Bronnoy Airport,브로노이 공항,BNN,ENBN,유럽,Europe/Oslo,Norway,노르웨이,Bronnoysund,65.46109772,12.21749973
Bodo Airport,보되 공항,BOO,ENBO,유럽,Europe/Oslo,Norway,노르웨이,Bodo,67.26920319,14.36530018
Flesland Airport,플레스랜드 공항,BGO,ENBR,유럽,Europe/Oslo,Norway,노르웨이,Bergen,60.29339981,5.218140125
Batsfjord Airport,보트스피오르 공항,BJF,ENBS,유럽,Europe/Oslo,Norway,노르웨이,Batsfjord,70.60050201,29.69140053
Kjevik Airport,키예빅 공항,KRS,ENCN,유럽,Europe/Oslo,Norway,노르웨이,Kristiansand,58.204201,8.08537
Bardufoss Airport,바두포스 공항,BDU,ENDU,유럽,Europe/Oslo,Norway,노르웨이,Bardufoss,69.05580139,18.54039955
Leirin Airport,레이린 공항,VDB,ENFG,유럽,Europe/Oslo,Norway,노르웨이,Fagernes,61.0155983,9.288060188
Floro Airport,플로로 공항,FRO,ENFL,유럽,Europe/Oslo,Norway,노르웨이,Floro,61.58359909,5.024720192
Oslo Airport,오슬로 공항,OSL,ENGM,유럽,Europe/Oslo,Norway,노르웨이,Oslo,60.121,11.0502
Karmoy Airport,카모이 공항,HAU,ENHD,유럽,Europe/Oslo,Norway,노르웨이,Haugesund,59.34529877,5.208360195
Hasvik Airport,하스비크 공항,HAA,ENHK,유럽,Europe/Oslo,Norway,노르웨이,Hasvik,70.48670197,22.13969994
Kvernberget Airport,크베르베르케트 공항,KSU,ENKB,유럽,Europe/Oslo,Norway,노르웨이,Kristiansund,63.11180115,7.824520111
Hoeybuktmoen Airport,후에이벅트묀 공항,KKN,ENKR,유럽,Europe/Oslo,Norway,노르웨이,Kirkenes,69.72579956,29.8913002
Aaro Airport,아로 공항,MOL,ENML,유럽,Europe/Oslo,Norway,노르웨이,Molde,62.74470139,7.262499809
Kjaerstad Airport,키열스타트 공항,MJF,ENMS,유럽,Europe/Oslo,Norway,노르웨이,Mosjoen,65.78399658,13.21490002
Banak Airport,바낙 공항,LKL,ENNA,유럽,Europe/Oslo,Norway,노르웨이,Lakselv,70.06880188,24.9734993
Notodden Airport,노토덴 공항,NTB,ENNO,유럽,Europe/Oslo,Norway,노르웨이,Notodden,59.565701,9.21222
Oland Main Air Station,올랜드 마인 에어스테이션,OLA,ENOL,유럽,Europe/Oslo,Norway,노르웨이,Orland,63.69889832,9.604000092
Roros Airport,뢰로스 공항,RRS,ENRO,유럽,Europe/Oslo,Norway,노르웨이,Roeros,62.57839966,11.34230042
Skien Airport,시엔 공항,SKE,ENSN,유럽,Europe/Oslo,Norway,노르웨이,Skien,59.18500137,9.566940308
Stokka Airport,스토카 공항,SSJ,ENST,유럽,Europe/Oslo,Norway,노르웨이,Sandnessjoen,65.95680237,12.46889973
Trondheim Airport,트론드하임 공항,TRD,ENVA,유럽,Europe/Oslo,Norway,노르웨이,Trondheim,63.4578018,10.9239998
Sola Airport,솔라 공항,SVG,ENZV,유럽,Europe/Oslo,Norway,노르웨이,Stavanger,58.87670135,5.63778019
Lech Watesa Airport,레히 바웨사 공항,GDN,EPGD,유럽,Europe/Warsaw,Poland,폴란드,Gdansk,54.37760162,18.46619987
J. Paul II Balice International Airport,J. 폴 투 밸리스 국제공항,KRK,EPKK,유럽,Europe/Warsaw,Poland,폴란드,Krakow,50.077702,19.7848
Pyrzowice Airport,피르조위체 공항,KTW,EPKT,유럽,Europe/Warsaw,Poland,폴란드,Katowice,50.4743,19.08
Lawica Airport,라위카 공항,POZ,EPPO,유럽,Europe/Warsaw,Poland,폴란드,Poznan,52.42100143,16.82629967
Jasionka Airport,자시온카 공항,RZE,EPRZ,유럽,Europe/Warsaw,Poland,폴란드,Rzeszow,50.11000061,22.0189991
Goleniow Airport,골레니요 공항,SZZ,EPSC,유럽,Europe/Warsaw,Poland,폴란드,Szczecin,53.58470154,14.90219975
Warsaw Frederic Chopin Airport,바르샤바 프레데릭 쇼팽 공항,WAW,EPWA,유럽,Europe/Warsaw,Poland,폴란드,Warsaw,52.16569901,20.96710014
Nicolaus Copernicus Airport,니콜라우스 코페르니쿠스 공항,WRO,EPWR,유럽,Europe/Warsaw,Poland,폴란드,Wroclaw,51.10269928,16.88579941
Babimost Airport,바비모스트 공항,IEG,EPZG,유럽,Europe/Warsaw,Poland,폴란드,Babimost,52.13850021,15.7986002
Kallinge Airport,칼링지 공항,RNB,ESDF,유럽,Europe/Stockholm,Sweden,스웨덴,Ronneby,56.26670074,15.26500034
Landvetter Airport,란베터 공항,GOT,ESGG,유럽,Europe/Stockholm,Sweden,스웨덴,Gothenburg,57.66279984,12.27980042
Axamo Airport,악사모 공항,JKG,ESGJ,유럽,Europe/Stockholm,Sweden,스웨덴,Jonkoping,57.75759888,14.06869984
Trollhattan-Vanersborg Airport,트롤하탄 베네르스보리 공항,THN,ESGT,유럽,Europe/Stockholm,Sweden,스웨덴,Trollhattan,58.31809998,12.34500027
Mora Airport,모라 공항,MXX,ESKM,유럽,Europe/Stockholm,Sweden,스웨덴,Mora,60.957901,14.5114
Skavsta Airport,스카프스타 공항,NYO,ESKN,유럽,Europe/Stockholm,Sweden,스웨덴,Stockholm,58.78860092,16.91220093
Kristianstad Airport,크리스티안스타드 공항,KID,ESMK,유럽,Europe/Stockholm,Sweden,스웨덴,Kristianstad,55.92169952,14.08549976
Kalmar Airport,칼마르 공항,KLR,ESMQ,유럽,Europe/Stockholm,Sweden,스웨덴,Kalmar,56.6855011,16.28759956
Sturup Airport,스투럽 공항,MMX,ESMS,유럽,Europe/Stockholm,Sweden,스웨덴,Malmo,55.53630536,13.37619781
Halmstad Airport,할름스타드 공항,HAD,ESMT,유럽,Europe/Stockholm,Sweden,스웨덴,Halmstad,56.69110107,12.82019997
Vaxjo Airport,벡셰 공항,VXO,ESMX,유럽,Europe/Stockholm,Sweden,스웨덴,Vaxjo,56.92910004,14.72799969
Sveg Airport,스베그 공항,EVG,ESND,유럽,Europe/Stockholm,Sweden,스웨덴,Sveg,62.04779816,14.4229002
Gallivare Airport,옐리바레 공항,GEV,ESNG,유럽,Europe/Stockholm,Sweden,스웨덴,Gallivare,67.13240051,20.81459999
Kramfors Airport,크람포르스 공항,KRF,ESNK,유럽,Europe/Stockholm,Sweden,스웨덴,Kramfors,63.04859924,17.76889992
Lycksele Airport,뤽셀레 공항,LYC,ESNL,유럽,Europe/Stockholm,Sweden,스웨덴,Lycksele,64.5483017,18.71619987
Sundsvall-Timra Airport,순스발 티므루,SDL,ESNN,유럽,Europe/Stockholm,Sweden,스웨덴,Sundsvall,62.52809906,17.44389915
Ornskoldsvik Airport,외른셸스비크 공항,OER,ESNO,유럽,Europe/Stockholm,Sweden,스웨덴,Ornskoldsvik,63.40829849,18.98999977
Kiruna Airport,키루나 공항,KRN,ESNQ,유럽,Europe/Stockholm,Sweden,스웨덴,Kiruna,67.8219986,20.33679962
Skelleftea Airport,셸레프테오 공항,SFT,ESNS,유럽,Europe/Stockholm,Sweden,스웨덴,Skelleftea,64.62480164,21.07690048
Umea Airport,우메오 공항,UME,ESNU,유럽,Europe/Stockholm,Sweden,스웨덴,Umea,63.79180145,20.28280067
Vilhelmina Airport,빌헬미나 공항,VHM,ESNV,유럽,Europe/Stockholm,Sweden,스웨덴,Vilhelmina,64.57910156,16.83359909
Arvidsjaur Airport,아르비스야우르 공항,AJR,ESNX,유럽,Europe/Stockholm,Sweden,스웨덴,Arvidsjaur,65.59030151,19.28190041
Orebro-Bofors Airport,오레브로 보포르 공항,ORB,ESOE,유럽,Europe/Stockholm,Sweden,스웨덴,Orebro,59.22370148,15.03800011
Vasteras / Hasslo Airport,바스테라스 하슬로 공항,VST,ESOW,유럽,Europe/Stockholm,Sweden,스웨덴,Stockholm,59.58940125,16.63360023
Kallax Airport,칼락스 공항,LLA,ESPA,유럽,Europe/Stockholm,Sweden,스웨덴,Lulea,65.54380035,22.12199974
Arlanda Airport,알란다 공항,ARN,ESSA,유럽,Europe/Stockholm,Sweden,스웨덴,Stockholm,59.65190125,17.91860008
Bromma Airport,브로마 공항,BMA,ESSB,유럽,Europe/Stockholm,Sweden,스웨덴,Stockholm,59.35440063,17.94169998
Dala Airport,달라 공항,BLE,ESSD,유럽,Europe/Stockholm,Sweden,스웨덴,Borlange,60.42200089,15.51519966
Linkoping Airport,린셰핑 공항,LPI,ESSL,유럽,Europe/Stockholm,Sweden,스웨덴,Linkoping,58.40620041,15.68050003
Kungsangen Airport,쿤상겐 공항,NRK,ESSP,유럽,Europe/Stockholm,Sweden,스웨덴,Norrkoping,58.5862999,16.25060081
Visby Airport,비스뷔 공항,VBY,ESSV,유럽,Europe/Stockholm,Sweden,스웨덴,Visby,57.66279984,18.34620094
Laage Airport,라아게 공항,RLG,ETNL,유럽,Europe/Berlin,Germany,독일,Rostock,53.91820145,12.27830029
Bloemfontein International Airport,블룸폰테인 국제공항,BFN,FABL,아프리카,Africa/Johannesburg,South Africa,남아프리카,Bloemfontein,-29.09269905,26.30240059
Cape Town International Airport,케이프타운 국제공항,CPT,FACT,아프리카,Africa/Johannesburg,South Africa,남아프리카,Cape Town,-33.96480179,18.60169983
King Shaka International Airport,킹샤카 국제공항,DUR,FALE,아프리카,Africa/Johannesburg,South Africa,남아프리카,Durban,-29.61444444,31.11972222
East London Airport,이스트런던 공항,ELS,FAEL,아프리카,Africa/Johannesburg,South Africa,남아프리카,East London,-33.03559875,27.82589912
George Airport,죠지 공항,GRJ,FAGG,아프리카,Africa/Johannesburg,South Africa,남아프리카,George,-34.0056,22.378902
OR Tambo International Airport,OR 탐보 국제공항,JNB,FAOR,아프리카,Africa/Johannesburg,South Africa,남아프리카,Johannesburg,-26.1392,28.246
Kimberley Airport,킴벌리 공항,KIM,FAKM,아프리카,Africa/Johannesburg,South Africa,남아프리카,Kimberley,-28.80279922,24.76519966
Port Elizabeth Airport,포트엘리자베스 공항,PLZ,FAPE,아프리카,Africa/Johannesburg,South Africa,남아프리카,Port Elizabeth,-33.98490143,25.61730003
Upington Airport,우핑턴 공항,UTN,FAUP,아프리카,Africa/Johannesburg,South Africa,남아프리카,Upington,-28.39909935,21.2602005
Francistown Airport,프란시스타운 공항,FRW,FBFT,아프리카,Africa/Gaborone,Botswana,보츠와나,Francistown,-21.1595993,27.47450066
Kasane Airport,카세인 공항,BBK,FBKE,아프리카,Africa/Gaborone,Botswana,보츠와나,Kasane,-17.83289909,25.16239929
Maun Airport,마운 공항,MUB,FBMN,아프리카,Africa/Gaborone,Botswana,보츠와나,Maun,-19.97260094,23.43110085
Sir Seretse Khama International Airport,서 서츠 카마 국제공항,GBE,FBSK,아프리카,Africa/Gaborone,Botswana,보츠와나,Gaborone,-24.555201,25.9182
Selebi-Phikwe Airport,셀레비-피크베 지역공항,PKW,FBSP,아프리카,Africa/Gaborone,Botswana,보츠와나,Selebi Phikwe,-22.0583,27.8288
Maya Maya Airport,마야 마야 공항,BZV,FCBB,아프리카,Africa/Brazzaville,Democratic Republic of Congo,콩고 민주공화국,Brazzaville,-4.251699924,15.25300026
A. Neto Airport,A. 네토 공항,PNR,FCPP,아프리카,Africa/Brazzaville,Democratic Republic of Congo,콩고 민주공화국,Pointe Noire,-4.816030025,11.88659954
Matsapha International Airport,매츠파 국제공항,MTS,FDMS,아프리카,Africa/Mbabane,Eswatini,에스와티니,Manzini,-26.52899933,31.30750084
Bangui MPoko International Airport,방기 음포코 국제공항,BGF,FEFF,아프리카,Africa/Bangui,Central African Republic,중앙아프리카공화국,Bangui,4.398479939,18.51880074
Santa Isabel Airport,산타 이사벨 공항,SSG,FGSL,아프리카,Africa/Malabo,Equatorial Guinea,적도 기니,Malabo,3.755270004,8.708720207
Sir Seewoosagur Ramgoolam International Airport,서 씨우사구 람굴람 국제공항,MRU,FIMP,아프리카,Indian/Mauritius,Mauritius,모리셔스,Plaine Magnien,-20.430201,57.683601
Plaine Corail Airport,플레인 코레일 공항,RRG,FIMR,아프리카,Indian/Mauritius,Mauritius,모리셔스,Rodrigues,-19.7577,63.361
Douala International Airport,두알라 국제공항,DLA,FKKD,아프리카,Africa/Douala,Cameroon,카메룬,Douala,4.006080151,9.719479561
Salam Airport,살람 공항,MVR,FKKL,아프리카,Africa/Douala,Cameroon,카메룬,Maroua,10.4513998,14.25739956
NGaoundere Airport,음 게운데레 공항,NGE,FKKN,아프리카,Africa/Douala,Cameroon,카메룬,Ngaoundere,7.357009888,13.55920029
Garoua International Airport,가루아 국제공항,GOU,FKKR,아프리카,Africa/Douala,Cameroon,카메룬,Garoua,9.335889816,13.37010002
Bamenda Airport,바멘다 공항,BPC,FKKV,아프리카,Africa/Douala,Cameroon,카메룬,Bamenda,6.039239883,10.1225996
Livingstone Airport,리빙스턴 공항,LVI,FLLI,아프리카,Africa/Lusaka,Zambia,잠비아,Livingstone,-17.82180023,25.8227005
Lusaka International Airport,루사카 국제공항,LUN,FLKK,아프리카,Africa/Lusaka,Zambia,잠비아,Lusaka,-15.33080006,28.45260048
Mfuwe Airport,엠푸베 공항,MFU,FLMF,아프리카,Africa/Lusaka,Zambia,잠비아,Mfuwe,-13.25889969,31.93659973
Ndola Airport,은돌라 공항,NLA,FLND,아프리카,Africa/Lusaka,Zambia,잠비아,Ndola,-12.99810028,28.66489983
Prince Said Ibrahim International Airport,프린스 사이드 이브라힘 국제공항,HAH,FMCH,아프리카,Indian/Comoro,Comoros,코모로,Moroni,-11.5337,43.2719
Dzaoudzi Pamandzi Airport,쟈우지 파만지 공항,DZA,FMCZ,아프리카,Indian/Mayotte,Mayotte,마요트,Dzaoudzi,-12.8046999,45.28110123
Roland Garros Airport,롤런드 개로스 공항,RUN,FMEE,아프리카,Indian/Reunion,Reunion,레위니옹,Saint-Denis,-20.88710022,55.51029968
Pierrefonds Airport,피에르폰즈 공항,ZSE,FMEP,아프리카,Indian/Reunion,Reunion,에위니옹,Saint-Pierre,-21.32089996,55.42499924
Ivato International Airport,아바토 국제공항,TNR,FMMI,아프리카,Indian/Antananarivo,Madagascar,마다가스카르,Antananarivo,-18.7969,47.478802
Toamasina Airport,토아마시나 공항,TMM,FMMT,아프리카,Indian/Antananarivo,Madagascar,마다가스카르,Toamasina,-18.10950089,49.39250183
Amborovy Airport,암보로비 공항,MJN,FMNM,아프리카,Indian/Antananarivo,Madagascar,마다가스카르,Mahajanga,-15.66684174,46.35123253
Fascene Airport,페신 공항,NOS,FMNN,아프리카,Indian/Antananarivo,Madagascar,마다가스카르,Nosy Be,-13.31210041,48.31480026
Cabinda Airport,카빈다 공항,CAB,FNCA,아프리카,Africa/Luanda,Angola,앙골라,Cabinda,-5.596990108,12.18840027
Quatro de Fevereiro Airport,콰트로 데 페베레이로 공항,LAD,FNLU,아프리카,Africa/Luanda,Angola,앙골라,Luanda,-8.85837,13.2312
Leon Mba Airport,레온 음바 공항,LBV,FOOL,아프리카,Africa/Libreville,Gabon,가봉,Libreville,0.4586000144,9.412280083
Principe Airport,프린시프 공항,PCP,FPPR,아프리카,Africa/Sao_Tome,Sao Tome and Principe,상투메프린시페,Santo Antonio,1.662940025,7.411739826
Salazar Airport,살라자르국제공항,TMS,FPST,아프리카,Africa/Sao_Tome,Sao Tome and Principe,상투메프린시페,Sao Tome,0.3781749904,6.712150097
Beira Airport,베이라 공항,BEW,FQBR,아프리카,Africa/Maputo,Mozambique,모잠비크,Beira,-19.79640007,34.9076004
Inhambane Airport,이냠바네 공항,INH,FQIN,아프리카,Africa/Maputo,Mozambique,모잠비크,Inhambane,-23.87639999,35.40850067
Lichinga Airport,리칭가 공항,VXC,FQLC,아프리카,Africa/Maputo,Mozambique,모잠비크,Lichinga,-13.274,35.2663
Maputo International Airport,마푸토 국제공항,MPM,FQMA,아프리카,Africa/Maputo,Mozambique,모잠비크,Maputo,-25.920799,32.572601
Mocimboa da Praia Airport,모킴보아드프라이아 공항,MZB,FQMP,아프리카,Africa/Maputo,Mozambique,모잠비크,Mocimboa da praia,-11.36180019,40.35490036
Nacala Airport,나칼라 공항,MNC,FQNC,아프리카,Africa/Maputo,Mozambique,모잠비크,Nacala,-14.48820019,40.71220016
Nampula Airport,남풀라 공항,APL,FQNP,아프리카,Africa/Maputo,Mozambique,모잠비크,Nampula,-15.10560036,39.28179932
Pemba Airport,펨바 / 펨바아일랜드 공항,POL,FQPB,아프리카,Africa/Maputo,Mozambique,모잠비크,Pemba,-12.99176216,40.52401352
Quelimane Airport,퀴리메인 공항,UEL,FQQL,아프리카,Africa/Maputo,Mozambique,모잠비크,Quelimane,-17.85549927,36.86909866
Matundo Airport,마툰도 공항,TET,FQTT,아프리카,Africa/Maputo,Mozambique,모잠비크,Tete,-16.10479927,33.64020157
Vilankulo Airport,빌라쿨로 공항,VNX,FQVL,아프리카,Africa/Maputo,Mozambique,모잠비크,Vilankulos,-22.01840019,35.31330109
Seychelles International Airport,세이셸 국제공항,SEZ,FSIA,아프리카,Indian/Mahe,Seychelles,세이셸,Victoria,-4.67434,55.521801
Joshua Mqabuko Nkomo International Airport,조슈아 쿠브쿠 코모 국제공항,BUQ,FVBU,아프리카,Africa/Harare,Zimbabwe,짐바브웨,Bulawayo,-20.017401,28.617901
Victoria Falls Airport,빅토리아폴스 공항,VFA,FVFA,아프리카,Africa/Harare,Zimbabwe,짐바브웨,Victoria Falls,-18.09589958,25.8390007
Harare International Airport,하라레 국제공항,HRE,FVHA,아프리카,Africa/Harare,Zimbabwe,짐바브웨,Harare,-17.931801,31.0928
Lilongwe International Airport,릴롱궤 국제공항,LLW,FWKI,아프리카,Africa/Blantyre,Malawi,말라위,Lilongwe,-13.7894001,33.78099823
Senou Airport,세노우 공항,BKO,GABS,아프리카,Africa/Bamako,Mali,말리,Bamako,12.5335,-7.94994
